Date,Real GDP,Unnamed: 2,Output gap,Potential GDP,Potential GDP growth,rstar,g,z,Adj. output gap,Unnamed: 10,Output gap.1,Potential GDP.1,Potential GDP growth.1,rstar.1,g.1,z.1,Adj. output gap.1
1961-03-31,3253.8,,-7.14716394120967,3504.254838204228,,5.60001975356148,4.25878623113968,0.0129504300482981,-7.14716394120967,,-6.46773196958509,3478.799422400328,,4.51840892429968,3.46170465277062,-0.022975128071925,-6.46773196958509
1961-06-30,3309.1,,-6.93267631996571,3555.598108071416,1.4651694079845876,6.15174457706053,4.66839130426349,0.0273174678777553,-6.93267631996571,,-6.01753670305447,3520.9760245851603,1.2123895937562044,4.5058578099148,3.4613045264669,-0.0350013197967653,-6.01753670305447
1961-09-30,3372.6,,-6.08079998308358,3590.9590364829965,0.9945142093339835,6.06552429569599,4.60117264408635,0.0292808364689974,-6.08079998308358,,-5.20551626911367,3557.8019598424435,1.0459013353157376,4.48819069129056,3.46010386481831,-0.0510932995197538,-5.20551626911367
1961-12-31,3438.7,,-5.11081372320189,3623.911359055269,0.9176468524838987,5.89654584175545,4.47796795995217,0.0219336722621631,-5.11081372320189,,-4.30883822051283,3593.539817108937,1.0044925959868782,4.46855544171774,3.45846896640029,-0.0685837382702832,-4.30883822051283
1962-03-31,3500.1,,-3.95184128507981,3644.1094205549743,0.5573552854496711,5.55175820781923,4.21919003022627,0.0166348396661476,-3.95184128507981,,-3.53969152794286,3628.539090784597,0.9739497948242531,4.45025130468391,3.45662140497008,-0.0844640734906833,-3.53969152794286
1962-06-30,3531.7,,-2.92125688326666,3637.974582914893,-0.16834943554321752,4.78982010221404,3.66107617274489,-0.0131179335638657,-2.92125688326666,,-3.06062474554506,3643.204828512341,0.4041774764116611,4.43778372316264,3.45484360108107,-0.0945993675872134,-3.06062474554506
1962-09-30,3575.1,,-2.23217566195228,3656.7245146404466,0.5153947972481593,4.56937611107403,3.50101429545259,-0.0235779630894381,-2.23217566195228,,-2.69674587589157,3674.1833890159814,0.8503107006555588,4.43376428365319,3.45413799615707,-0.0976931293539016,-2.69674587589157
1962-12-31,3586.8,,-1.73536830656406,3650.1434322677032,-0.17997205822846796,3.98635705006356,3.09123362591271,-0.0690088748252116,-1.73536830656406,,-2.52979113720369,3679.8936227262525,0.15541504344453405,4.43771530982733,3.45381716927015,-0.0933212128225511,-2.52979113720369
1963-03-31,3626.0,,-1.33340731375961,3675.002755523011,0.6810505865481392,3.96100482573732,3.06856359463949,-0.0646204572371897,-1.33340731375961,,-2.24099307291817,3709.1211479926587,0.7942491893217557,4.44913501582061,3.45491663720134,-0.0833438904609466,-2.24099307291817
1963-06-30,3666.7,,-0.906433442657203,3700.2402147652833,0.6867330699097889,3.93915988787107,3.04946919002466,-0.0614155906558182,-0.906433442657203,,-1.84243539556485,3735.524627955494,0.711852724927159,4.4623902197203,3.4562042263563,-0.0717778649981347,-1.84243539556485
1963-09-30,3747.3,,-0.392679312993664,3762.072881947151,1.671044677995045,4.32811888198218,3.31433001056137,-0.0199254961577217,-0.392679312993664,,-1.25236280667912,3794.8249765853243,1.5874704234592671,4.47494201030207,3.45768210391576,-0.061164890766434,-1.25236280667912
1963-12-31,3771.8,,0.211042312191125,3763.856669856375,0.04741502796991887,4.05433939433506,3.11687463653407,-0.0346647777188232,0.211042312191125,,-0.875286901315462,3805.1055908176495,0.2709114200459372,4.48709529961008,3.45804492724951,-0.0494875866353752,-0.875286901315462
1964-03-31,3851.4,,0.606961358426361,3828.1645206228322,1.7085626900057056,4.38481378897046,3.34240696381854,-6.45309845664147e-05,0.606961358426361,,-0.334169539813161,3864.3133581659213,1.5560085242088926,4.50122799435388,3.45939626054558,-0.0371276957832327,-0.334169539813161
1964-06-30,3893.3,,0.982325778423728,3855.427145283534,0.7121591695924911,4.30582720758189,3.30183172735969,-0.0258207677139042,0.982325778423728,,0.0428041886582378,3891.634217547633,0.7070042423960847,4.51346434524051,3.45962252902051,-0.0251881847910171,0.0428041886582378
1964-09-30,3954.1,,1.30772642996988,3903.0586701926595,1.235440928183392,4.42108322278289,3.3846648145509,-0.0192328507222038,1.30772642996988,,0.408693403818461,3938.005630745145,1.1915665914442923,4.52742804362268,3.46017222784177,-0.0119456321190953,0.408693403818461
1964-12-31,3966.3,,1.47559947905609,3908.6243593156787,0.14259814144029903,4.16635367369667,3.22953755070691,-0.0704521201127704,1.47559947905609,,0.638825985229914,3941.123081644561,0.07916319050122818,4.5421343514865,3.46027078303346,0.0026313819369941,0.638825985229914
1965-03-31,4062.3,,1.79053245246143,3990.842666922083,2.103510085599505,4.57927030372053,3.48681847996049,0.00493961212514002,1.79053245246143,,1.25513855945883,4011.944537130375,1.7969866461582715,4.55462771503073,3.46146300592077,0.0135606773268215,1.25513855945883
1965-06-30,4113.6,,2.14966959978051,4027.0321148535945,0.9068121936117923,4.57977895826302,3.48984068540544,0.00148345828928987,2.14966959978051,,1.83242394975593,4039.5778087631975,0.6887750161318963,4.55772173364953,3.46082866626276,0.0174868813270006,1.83242394975593
1965-09-30,4205.1,,2.51195042406675,4102.0583284236955,1.863064694551823,4.84579517244399,3.6616517170818,0.0421020844200905,2.51195042406675,,2.60925448702289,4098.168358227204,1.4504126975077543,4.55339770860694,3.46013016429878,0.014079215707868,2.60925448702289
